City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
338,Pangnirtung,CA,66.1451,-65.7125,9.46,82,100,0.96,overcast clouds
339,Paita,PE,-5.0892,-81.1144,71.91,67,33,12.19,scattered clouds
340,Talgar,KZ,43.3027,77.2395,26.76,93,75,6.71,mist
341,Progreso,MX,21.2833,-89.6667,85.1,53,0,6.89,clear sky
342,Tateyama,JP,34.9833,139.8667,66.2,59,32,12.97,scattered clouds
343,Salvador,SV,13.8333,-88.9167,82.8,64,23,2.77,few clouds
344,Burnie,AU,-41.0667,145.9167,58.05,92,72,14.56,broken clouds
345,Xichang,CN,27.8964,102.2634,53.92,83,99,1.54,overcast clouds
346,Kholodnyy,RU,62.7167,147.95,-15.63,96,97,1.25,overcast clouds
347,Tilichiki,RU,60.4667,166.1,5.13,96,87,4.36,overcast clouds
348,Lhokseumawe,ID,5.1801,97.1507,77.45,87,49,3.04,scattered clouds
349,Faya,SA,18.3851,42.4509,61.32,70,2,3.8,clear sky
350,Itaqui,BR,-29.1253,-56.5531,84.2,27,5,11.23,clear sky
351,Elizabeth City,US,36.2946,-76.2511,68.02,67,100,21.85,overcast clouds
352,Puerto Madryn,AR,-42.7692,-65.0385,76.35,42,78,12.68,broken clouds
353,Flinders,AU,-34.5833,150.8552,59.18,82,0,5.99,clear sky
354,Komsomolskiy,UZ,40.4272,71.7189,36.32,87,10,6.91,clear sky
355,Esperance,AU,-33.8667,121.9,56.25,81,49,7.65,scattered clouds
356,Stoicanesti,RO,44.1833,24.6333,55.69,65,7,6.15,clear sky
357,Dhidhdhoo,MV,6.8833,73.1,80.24,79,81,9.19,broken clouds
358,Bayir,TR,37.2687,28.2167,55.92,52,2,3.69,clear sky
359,Voh,NC,-20.9667,164.7,72.01,86,97,7.16,overcast clouds
360,Pochutla,MX,15.7432,-96.4661,86.83,59,12,4.65,few clouds
361,Muravlenko,RU,63.7898,74.523,11.35,95,100,10.87,overcast clouds
362,Octeville,FR,49.6261,-1.6435,55.18,87,75,10.36,broken clouds
363,Sucua,EC,-2.4667,-78.1667,72.34,88,100,5.75,light rain
364,Mariental,NA,-24.6333,17.9667,85.89,12,0,5.32,clear sky
365,Baiao,BR,-2.7906,-49.6717,88.81,49,73,6.51,broken clouds
366,Esmeraldas,BR,-19.7625,-44.3139,83.26,44,43,8.39,scattered clouds
367,Severnyy,RU,50.677,36.5532,37.44,100,100,2.24,fog
368,Indramayu,ID,-6.3264,108.32,77.52,87,100,4.34,overcast clouds
369,Chushan,CN,33.2955,113.6528,59.09,72,18,2.62,few clouds
370,Lompoc,US,34.6391,-120.4579,54.79,91,0,3.44,clear sky
371,Sivaki,RU,52.6333,126.75,18.52,73,0,10.58,clear sky
372,Goderich,CA,43.7501,-81.7165,56.91,51,45,18.86,scattered clouds
373,Puerto Baquerizo Moreno,EC,-0.9,-89.6,74.39,69,20,16.11,few clouds
374,Vila Franca Do Campo,PT,37.7167,-25.4333,70.2,78,100,12.5,overcast clouds
375,Mbandaka,CD,0.0487,18.2603,73.89,91,100,5.3,overcast clouds
376,Zaysan,KZ,47.4667,84.8667,27.66,76,90,6.29,overcast clouds
377,Atar,MR,20.5169,-13.0499,95.22,9,63,5.23,broken clouds
378,Vanavara,RU,60.34,102.2797,19.69,91,100,10.47,overcast clouds
379,Port Augusta,AU,-32.5,137.7667,68.54,71,86,4.23,overcast clouds
380,Phan Thiet,VN,10.9333,108.1,76.42,83,94,3.22,overcast clouds
381,Qom,IR,34.6401,50.8764,55.13,24,3,5.39,clear sky
382,Puri,IN,19.8,85.85,72.12,64,29,5.82,scattered clouds
383,Bafq,IR,31.6128,55.4107,60.96,33,14,5.1,few clouds
384,Bereda,ES,43.2686,-7.5406,58.57,99,81,3.62,broken clouds
385,Marawi,PH,7.9986,124.2928,69.13,92,100,1.21,overcast clouds
386,Klaksvik,FO,62.2266,-6.589,49.12,91,91,19.44,light rain
387,Husavik,IS,66.0449,-17.3389,38.12,97,100,7.67,overcast clouds
388,Loukhi,RU,66.0764,33.0381,32.45,98,96,4.63,overcast clouds
389,Half Moon Bay,US,37.4636,-122.4286,54.82,88,75,3.44,mist
390,Port Hedland,AU,-20.3167,118.5667,71.65,78,0,10.36,clear sky
391,Belmonte,BR,-15.8631,-38.8828,77.92,78,100,8.41,overcast clouds
392,Zapolyarnyy,RU,69.4154,30.8136,31.28,93,94,5.68,overcast clouds
393,Grand Gaube,MU,-20.0064,57.6608,73.8,70,73,1.01,broken clouds
394,Gamba,GA,-2.65,10.0,77.56,86,100,8.1,overcast clouds
395,Stillwater,US,36.1156,-97.0584,75.81,77,75,20.71,broken clouds
396,Kulachi,PK,31.9286,70.4592,71.04,45,54,5.77,broken clouds
397,Khasan,RU,42.4308,130.6434,48.79,59,100,7.18,overcast clouds
398,Luwuk,ID,-0.9516,122.7875,77.68,90,100,3.13,overcast clouds
399,Narsaq,GL,60.9167,-46.05,35.82,83,100,2.19,overcast clouds
400,Ocampo,MX,21.65,-101.5,64.11,33,0,2.8,clear sky
401,Alpena,US,45.0617,-83.4327,52.12,64,100,11.5,overcast clouds
402,Chapais,CA,49.7834,-74.8492,35.19,42,100,12.71,light snow
403,Ancud,CL,-41.8697,-73.8203,56.52,82,98,5.39,overcast clouds
404,Pisco,PE,-13.7,-76.2167,69.85,64,0,11.5,clear sky
405,Yerbogachen,RU,61.2767,108.0108,18.88,93,100,11.97,light snow
406,Ngunguru,NZ,-35.6167,174.5,56.44,93,45,7.31,scattered clouds
407,Hudson Bay,CA,52.85,-102.3842,9.18,81,19,5.39,few clouds
408,Bechyne,CZ,49.2952,14.4681,46.76,82,87,5.21,overcast clouds
409,Praya,CV,14.9215,-23.5087,80.4,62,100,11.39,overcast clouds
410,Vikulovo,RU,56.8167,70.6107,29.86,97,100,12.08,light snow
411,Ulaangom,MN,49.9811,92.0667,29.08,53,69,12.55,broken clouds
412,Mehran,IR,33.1222,46.1646,74.23,20,100,5.12,overcast clouds
413,Chipata,ZM,-13.6333,32.65,78.22,42,92,7.38,overcast clouds
414,Naryan-Mar,RU,67.6713,53.087,18.52,96,30,5.91,scattered clouds
415,Cayenne,GF,4.9333,-52.3333,82.44,83,40,5.75,scattered clouds
416,Bela,IN,25.9333,81.9833,73.98,56,0,1.95,clear sky
417,Alice Springs,AU,-23.7,133.8833,71.15,64,91,6.91,overcast clouds
418,Saskatoon,CA,52.1168,-106.6345,-2.85,96,46,3.85,scattered clouds
419,Inta,RU,66.0317,60.1659,24.19,90,100,5.44,overcast clouds
420,Raudeberg,NO,61.9875,5.1352,47.86,64,100,20.78,light rain
421,Kaeo,NZ,-35.1,173.7833,56.32,95,71,4.23,broken clouds
422,Bela Vista,BR,-22.1089,-56.5211,91.92,28,56,2.95,broken clouds
423,Camacha,PT,33.0833,-16.3333,67.42,68,20,10.36,few clouds
424,San Cristobal,VE,7.7669,-72.225,80.78,56,97,1.05,overcast clouds
425,Ustye,RU,59.6304,39.736,40.62,99,100,6.55,light rain
426,Xiazhen,CN,34.8022,117.1117,55.94,87,33,6.53,scattered clouds
427,Kokopo,PG,-4.352,152.2633,76.96,84,74,3.91,broken clouds
428,Kota Tinggi,MY,1.7381,103.8999,78.84,95,99,3.67,overcast clouds
429,Port-Cartier,CA,50.0334,-66.8654,33.75,36,61,5.82,broken clouds
430,Tocopilla,CL,-22.092,-70.1979,67.78,62,9,5.26,clear sky
431,Dourbali,TD,11.8091,15.8632,89.73,18,11,8.12,few clouds
432,Aitape,PG,-3.1374,142.3475,77.0,92,98,5.39,moderate rain
433,Anadyr,RU,64.75,177.4833,15.49,85,100,7.47,light snow
434,Fomboni,KM,-12.28,43.7425,78.37,82,1,16.15,clear sky
435,Salalah,OM,17.0151,54.0924,80.69,69,0,4.61,clear sky
436,Biak,ID,-0.9131,122.8766,76.19,88,100,2.8,overcast clouds
437,Culebra,PR,18.303,-65.301,84.24,76,63,11.23,broken clouds
438,Teofilo Otoni,BR,-17.8575,-41.5053,86.94,31,100,4.32,overcast clouds
439,Alekseyevskoye,RU,55.3071,50.1135,38.23,93,99,13.38,overcast clouds
440,Ilmajoki,FI,62.7333,22.5667,34.36,100,100,6.91,snow
441,Teahupoo,PF,-17.8333,-149.2667,75.16,82,27,14.23,light rain
442,Yanji,CN,42.9075,129.5078,43.16,76,98,4.0,overcast clouds
443,Palmer,US,42.1584,-72.3287,50.52,38,0,1.01,clear sky
444,Kandrian,PG,-6.2167,149.55,77.61,85,86,3.09,light rain
445,Lincoln,US,40.8,-96.667,73.31,74,100,21.85,overcast clouds
446,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,103.64,15,0,11.68,clear sky
447,Port-Gentil,GA,-0.7193,8.7815,78.76,94,100,13.8,light rain
448,Bedesa,ET,8.9,40.7833,63.37,81,94,2.62,light rain
449,Srednekolymsk,RU,67.45,153.6833,-10.05,99,100,2.1,overcast clouds
450,Kruisfontein,ZA,-34.0033,24.7314,61.88,78,26,12.88,scattered clouds
451,Humberto De Campos,BR,-2.5983,-43.4611,89.58,46,84,10.89,broken clouds
452,Innisfail,AU,-17.5333,146.0333,74.79,78,75,6.02,broken clouds
453,Shingu,JP,33.7333,135.9833,52.59,73,0,5.73,clear sky
454,Dajal,PK,29.5577,70.3762,74.21,35,15,3.53,few clouds
455,Faanui,PF,-16.4833,-151.75,79.09,76,34,13.51,scattered clouds
456,Aurad,IN,18.25,77.4333,66.02,58,0,4.27,clear sky
457,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,90.05,45,15,3.49,few clouds
458,Yulara,AU,-25.2406,130.9889,77.25,30,47,1.83,scattered clouds
459,Starkville,US,33.4504,-88.8184,69.67,24,0,11.5,clear sky
460,Lubango,AO,-14.9172,13.4925,68.29,42,60,9.22,broken clouds
461,Pangai,TO,-19.8,-174.35,77.11,78,75,17.27,broken clouds
462,Muroto,JP,33.2833,134.15,65.32,65,1,5.79,clear sky
463,Yumen,CN,40.2833,97.2,36.52,42,67,12.55,broken clouds
464,Vilyuysk,RU,63.7553,121.6247,-1.52,100,100,4.45,overcast clouds
465,Ambilobe,MG,-13.2,49.05,78.03,60,80,5.19,broken clouds
466,Ironton,US,38.5368,-82.6829,71.85,26,0,9.22,clear sky
467,Eirunepe,BR,-6.6603,-69.8736,100.72,29,35,1.21,scattered clouds
468,Yaan,NG,7.3833,8.5667,85.3,41,65,1.61,broken clouds
469,Maceio,BR,-9.6658,-35.7353,87.24,58,40,14.97,scattered clouds
470,Pemangkat,ID,1.1667,108.9667,78.64,86,100,6.29,moderate rain
471,Beisfjord,NO,68.3751,17.5988,35.65,83,5,10.58,clear sky
472,Sur,OM,22.5667,59.5289,79.92,67,0,2.46,clear sky
473,Kushima,JP,31.4583,131.2333,60.82,74,3,2.75,clear sky
474,Umm Kaddadah,SD,13.6017,26.6876,81.03,16,5,10.6,clear sky
475,Uchiza,PE,-8.4592,-76.4633,89.67,46,57,2.06,broken clouds
476,Mountmellick,IE,53.1136,-7.32,52.77,84,85,4.0,overcast clouds
477,Savonlinna,FI,61.8699,28.88,35.65,100,100,4.61,mist
478,Chingirlau,KZ,51.095,54.0814,28.11,90,100,7.54,overcast clouds
479,San Policarpo,PH,12.1791,125.5072,79.41,86,100,6.82,overcast clouds
480,Henties Bay,NA,-22.116,14.2845,61.68,82,1,10.76,clear sky
481,Noumea,NC,-22.2763,166.4572,75.99,99,72,7.43,broken clouds
482,Balabac,PH,7.9868,117.0645,81.68,82,98,10.27,overcast clouds
483,Lata,PT,40.1629,-8.3327,63.91,83,70,3.02,broken clouds
484,Kaniama,CD,-7.5667,24.1833,66.24,98,100,6.06,light rain
485,Verkhnevilyuysk,RU,63.4453,120.3167,0.18,99,98,3.31,overcast clouds
486,Coromandel,BR,-18.4733,-47.2003,80.31,48,51,6.35,broken clouds
487,Itambacuri,BR,-18.0311,-41.685,87.19,34,100,3.98,overcast clouds
488,Karatau,KZ,43.1667,70.4667,35.44,76,21,4.21,few clouds
489,Alyangula,AU,-13.8483,136.4192,82.08,76,1,6.93,clear sky
490,Valparaiso,CL,-33.0393,-71.6273,60.44,87,100,13.8,overcast clouds
491,Khuzhir,RU,53.1939,107.3397,29.64,61,71,6.38,broken clouds
492,Finschhafen,PG,-6.6024,147.8681,79.5,81,100,7.38,overcast clouds
493,Hofn,IS,64.2539,-15.2082,44.62,76,75,9.22,broken clouds
494,Ifanadiana,MG,-21.3,47.6333,68.67,87,66,2.64,broken clouds
495,Nantucket,US,41.2835,-70.0995,53.71,63,20,5.75,few clouds
496,Shahr-E Kord,IR,32.3256,50.8644,49.77,53,40,4.61,scattered clouds
497,Severo-Kurilsk,RU,50.6789,156.125,34.12,65,16,8.46,few clouds
498,Kaifeng,CN,34.7911,114.3483,58.24,65,90,4.41,overcast clouds
499,Bara,NG,10.3744,10.7288,84.67,23,72,5.53,broken clouds
500,Sulangan,PH,11.1373,123.7228,82.13,79,97,19.53,overcast clouds
501,Hualmay,PE,-11.0964,-77.6139,68.38,72,27,9.98,scattered clouds
502,Albanel,CA,48.8832,-72.4487,33.94,64,94,9.22,overcast clouds
503,Fort Nelson,CA,58.8053,-122.7002,-13.41,70,20,0.0,few clouds
504,Tura,IN,25.5198,90.2201,65.3,93,16,3.76,few clouds
505,Maltahohe,NA,-24.8333,16.9833,79.21,12,0,18.84,clear sky
506,Jamame,SO,0.0722,42.7506,78.51,81,75,8.19,broken clouds
507,Begun,IN,24.9833,75.0,71.96,41,36,2.98,scattered clouds
508,Llanes,ES,43.4198,-4.7549,62.89,77,50,3.98,scattered clouds
509,Mehamn,NO,71.0357,27.8492,33.71,93,20,6.91,few clouds
510,Sambava,MG,-14.2667,50.1667,73.17,84,73,8.19,broken clouds
511,Soller,ES,39.7662,2.7152,70.92,70,95,3.76,overcast clouds
512,Amahai,ID,-3.3333,128.9167,78.67,86,93,2.98,overcast clouds
513,Rio Grande,BR,-32.035,-52.0986,77.11,67,27,11.01,scattered clouds
514,Saint-Pierre,RE,-21.3393,55.4781,74.88,69,0,10.36,clear sky
515,Butembo,CD,0.15,29.2833,57.34,99,100,3.09,overcast clouds
516,Alto Araguaia,BR,-17.3147,-53.2153,93.33,20,0,9.57,clear sky
517,Solwezi,ZM,-12.1688,26.3894,63.48,94,100,3.6,overcast clouds
518,Ust-Kulom,RU,61.6864,53.6902,32.52,100,100,2.93,snow
519,Inhambane,MZ,-23.865,35.3833,76.91,84,60,14.34,light rain
520,Puntarenas,CR,9.9763,-84.8384,81.79,77,75,4.43,broken clouds
521,Graham,US,47.0529,-122.2943,38.12,87,0,3.0,clear sky
522,Indore,IN,22.7179,75.8333,69.98,56,38,0.0,haze
523,Kanniyakumari,IN,8.0833,77.5667,79.65,80,87,10.76,overcast clouds
524,Natal,BR,-5.795,-35.2094,86.65,61,40,14.97,scattered clouds
525,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,76.8,88,75,5.75,broken clouds
526,Labytnangi,RU,66.6572,66.4183,8.42,96,90,5.75,overcast clouds
527,Kalispell,US,48.1958,-114.3129,19.67,79,0,5.75,clear sky
528,Thinadhoo,MV,0.5333,72.9333,82.35,72,90,16.24,overcast clouds
529,Along,IN,28.1667,94.7667,59.74,87,1,1.83,clear sky
530,Mengcheng,CN,33.2579,116.5655,60.53,77,10,6.02,clear sky
531,Nome,US,64.5011,-165.4064,33.87,69,100,9.22,overcast clouds
532,Severodvinsk,RU,64.5635,39.8302,32.11,96,100,3.91,light snow
533,Miri,MY,4.4148,114.0089,80.74,83,40,2.3,scattered clouds
534,Kailua,US,21.4022,-157.7394,76.98,80,26,3.0,scattered clouds
535,Gornyak,RU,50.9942,81.4661,22.32,87,48,9.66,scattered clouds
536,Cabra,ES,37.4725,-4.4421,59.97,76,51,2.35,broken clouds
537,Baraki Barak,AF,33.9675,68.9486,46.53,51,63,3.4,broken clouds
538,Poronaysk,RU,49.2167,143.1167,38.68,69,93,16.33,overcast clouds
539,Tomatlan,MX,19.9333,-105.25,83.97,60,1,2.48,clear sky
540,Baruun-Urt,MN,46.6806,113.2792,30.02,53,75,2.93,broken clouds
541,Hambantota,LK,6.1241,81.1185,78.15,84,100,3.4,overcast clouds
542,Cuamba,MZ,-14.8031,36.5372,87.01,24,97,3.91,overcast clouds
543,Collie,AU,-33.3667,116.15,48.49,96,0,1.77,clear sky
544,Port Hardy,CA,50.6996,-127.4199,28.58,93,20,4.61,few clouds
545,Aripuana,BR,-9.1667,-60.6333,100.51,26,60,0.67,broken clouds
546,Namibe,AO,-15.1961,12.1522,70.14,71,3,15.61,clear sky
547,Maniwaki,CA,46.3834,-75.966,43.18,42,54,11.5,broken clouds
548,Barra Patuca,HN,15.8,-84.2833,80.78,76,14,13.49,light rain
549,Contai,IN,21.7786,87.7536,72.14,62,8,3.18,clear sky
550,Matsusaka,JP,34.5667,136.5333,53.49,69,17,3.8,few clouds
551,Muhos,FI,64.808,25.9931,20.98,92,87,3.96,overcast clouds
552,Trelew,AR,-43.249,-65.3051,86.02,20,82,5.84,broken clouds
553,San Luis,AR,-33.295,-66.3356,85.08,22,71,22.75,broken clouds
554,Alta Floresta,BR,-9.8756,-56.0861,91.22,52,75,4.61,broken clouds
555,Cam Ranh,VN,11.9214,109.1591,82.36,65,75,9.22,broken clouds
556,Goundi,TD,9.3627,17.366,85.08,34,14,1.97,few clouds
557,Port Alberni,CA,49.2413,-124.8028,44.44,47,35,0.4,scattered clouds
558,Berlevag,NO,70.8578,29.0864,33.75,80,40,5.75,scattered clouds
559,Les Cayes,HT,18.2,-73.75,83.57,60,16,9.1,few clouds
560,Manbij,SY,36.5281,37.9549,56.68,72,66,9.53,broken clouds
561,Mezhdurechensk,RU,53.6942,88.0603,27.48,95,99,5.68,light snow
562,Kahramanmaras,TR,38.0,37.0,43.79,85,95,2.75,overcast clouds
563,Ostrovnoy,RU,68.0531,39.5131,34.5,93,99,8.03,overcast clouds
564,Elban,RU,50.1018,136.5094,27.91,46,1,9.82,clear sky
565,New Waterford,US,40.8451,-80.6145,61.54,32,54,7.99,broken clouds
566,Jumla,NP,29.2747,82.1838,42.04,84,35,5.1,scattered clouds
567,Havoysund,NO,70.9963,24.6622,37.63,80,11,14.38,few clouds
568,Asau,RO,46.4333,26.4,43.72,76,10,3.29,clear sky
569,Tamandare,BR,-8.7597,-35.1047,83.66,63,17,9.78,few clouds
570,Huallanca,PE,-9.8993,-76.9417,57.56,51,69,2.93,broken clouds
571,Song Phi Nong,TH,14.2241,100.0209,73.35,71,99,6.35,overcast clouds
572,Tuatapere,NZ,-46.1333,167.6833,39.06,91,4,3.91,clear sky
573,Zheshart,RU,62.0731,49.5733,32.74,99,100,1.95,overcast clouds
574,Pansoy,PH,13.1825,122.5989,78.21,85,80,8.66,broken clouds
575,Orichi,RU,58.4036,49.0572,36.43,98,100,7.87,overcast clouds
576,Madaoua,NE,14.073,5.96,87.93,16,0,4.23,clear sky
577,Uinskoye,RU,56.8817,56.5813,33.33,98,100,9.46,overcast clouds
578,Broome,US,42.2506,-75.833,55.71,39,0,10.36,clear sky
579,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,83.12,65,13,9.8,few clouds
580,Uruzgan,AF,32.8333,66.0,51.01,58,100,5.1,light rain
581,Poum,NC,-20.2333,164.0167,76.12,75,57,20.27,broken clouds
582,Labuan,MY,5.2767,115.2417,79.16,94,20,3.44,few clouds
583,Hamilton,US,39.1834,-84.5333,70.59,32,0,6.91,clear sky
584,Hinckley,GB,52.5389,-1.3761,52.16,85,53,4.0,broken clouds
585,Korla,CN,41.7597,86.1469,49.44,36,100,7.0,overcast clouds
586,Homnabad,IN,17.7667,77.1333,66.07,58,2,8.3,clear sky
587,Angoram,PG,-4.0625,144.0661,72.12,99,100,1.97,overcast clouds
588,Pingliang,CN,35.5392,106.6861,47.07,88,62,2.93,broken clouds
589,Phalaborwa,ZA,-23.943,31.1411,88.3,31,10,2.93,clear sky
590,Deep River,CA,46.1001,-77.4995,40.95,32,70,8.08,broken clouds
591,Teknaf,BD,20.8624,92.3058,71.94,76,18,6.4,few clouds
592,Novokruchininskiy,RU,51.7833,113.7667,4.73,95,80,1.48,broken clouds
593,Batagay-Alyta,RU,67.8006,130.4114,-16.74,92,68,4.41,broken clouds
594,Ahuimanu,US,21.4447,-157.8378,76.71,79,20,9.22,few clouds
595,San Joaquin,US,37.9333,-121.3011,55.54,87,75,9.22,broken clouds
596,Abu Samrah,SY,35.3029,37.1841,61.3,56,65,7.11,broken clouds
597,Prenzlau,DE,53.3167,13.8667,56.71,88,100,8.14,light rain
598,Ivnya,RU,51.0629,36.1343,41.36,89,52,6.13,broken clouds
599,Tabora,TZ,-5.0167,32.8,78.39,45,100,12.06,overcast clouds
600,San Roque,ES,36.2107,-5.3842,70.63,60,20,11.5,few clouds
601,Humaita,BR,-7.5061,-63.0208,102.4,28,74,3.71,broken clouds
602,Igarka,RU,67.4667,86.5833,-13.52,99,66,8.03,broken clouds
603,Maracas,BR,-13.4411,-40.4308,77.13,50,99,6.98,overcast clouds
604,Raisio,FI,60.4859,22.169,51.04,93,100,10.36,overcast clouds
605,Nalut,LY,30.3333,10.85,67.55,26,73,5.5,broken clouds
606,Muros,ES,42.7762,-9.0603,62.15,91,93,9.15,overcast clouds
607,Chara,RU,56.9064,118.2631,6.85,69,39,2.64,scattered clouds
608,Mount Isa,AU,-20.7333,139.5,73.17,73,99,8.05,overcast clouds
609,Ladario,BR,-19.0047,-57.6017,100.49,20,0,6.91,clear sky
610,Williams Lake,CA,52.1415,-122.1445,-4.31,94,87,1.61,overcast clouds
611,Aksarka,RU,66.5606,67.7975,4.68,97,83,4.0,broken clouds
612,Hay River,CA,60.8156,-115.7999,3.18,72,75,9.22,broken clouds
613,Kendari,ID,-3.945,122.4989,76.37,91,86,2.48,overcast clouds
614,Puerto Rico,AR,-26.796,-55.024,88.77,21,36,2.73,scattered clouds
615,Lively,CA,46.4334,-81.1498,47.01,76,95,11.32,overcast clouds
616,Tahoua,NE,14.8888,5.2692,87.17,15,1,2.93,clear sky
617,Erzin,TR,36.9559,36.2,59.77,67,47,6.82,scattered clouds
618,Ilo,PE,-17.6394,-71.3375,68.86,64,0,10.36,clear sky
619,Gejiu,CN,23.306,103.1635,46.51,93,0,1.97,clear sky
620,Owando,CG,-0.4819,15.8999,74.5,89,93,4.32,overcast clouds
621,Teeli,RU,51.0333,90.2333,19.96,75,100,4.12,overcast clouds
622,Praia Da Vitoria,PT,38.7333,-27.0667,68.76,83,40,21.65,scattered clouds
623,Punta De Bombon,PE,-17.1717,-71.7931,66.92,74,2,7.16,clear sky
624,Barbacoas,CO,1.6715,-78.1398,80.19,78,100,3.76,light rain
625,Galiakot,IN,23.5167,74.0,78.13,35,1,4.79,clear sky
626,Chipinge,ZW,-20.1883,32.6236,65.03,94,41,3.13,moderate rain
627,Claremorris,IE,53.7167,-9.0,53.35,87,97,18.61,overcast clouds
628,Ucluelet,CA,48.9329,-125.5528,34.11,58,15,3.6,few clouds
629,Poddorye,RU,57.4695,31.1156,47.82,83,98,10.33,overcast clouds
630,Kiruna,SE,67.8557,20.2251,25.72,93,100,4.61,overcast clouds
631,Muzhi,RU,65.3667,64.6667,15.37,96,96,6.49,overcast clouds
632,Altamont,US,42.2068,-121.7372,32.99,93,75,1.99,broken clouds
633,Puebloviejo,CO,10.9938,-74.2844,79.48,73,54,7.0,light rain
634,Omboue,GA,-1.5746,9.2618,77.94,86,100,9.1,light rain
635,Odweyne,SO,9.4092,45.064,78.49,48,56,10.87,broken clouds
636,Margate,GB,51.3813,1.3862,52.9,76,52,1.99,broken clouds
637,Camargo,MX,27.6667,-105.1667,75.52,41,29,10.65,scattered clouds
638,Pueblo,US,38.2545,-104.6091,71.55,18,0,5.01,clear sky
639,Bahia Blanca,AR,-38.7196,-62.2724,88.57,18,100,13.67,overcast clouds
640,Verkhnyaya Inta,RU,65.9811,60.3094,23.52,89,100,5.53,overcast clouds
641,Hollister,US,36.8525,-121.4016,52.14,91,40,0.0,scattered clouds
642,Bonnyville,CA,54.2668,-110.735,2.52,97,84,2.84,broken clouds
643,Phetchaburi,TH,12.9667,99.5833,71.17,79,100,4.16,overcast clouds
644,Boende,CD,-0.2167,20.8667,72.39,95,99,2.42,overcast clouds
645,Areia Branca,BR,-4.9561,-37.1369,98.8,58,97,16.06,overcast clouds
646,Eyl,SO,7.9803,49.8164,79.39,76,25,12.06,scattered clouds
647,Montepuez,MZ,-13.1256,38.9997,78.51,57,58,12.01,broken clouds
648,Mount Gambier,AU,-37.8333,140.7667,71.82,48,99,13.2,moderate rain
649,Comodoro Rivadavia,AR,-45.8667,-67.5,76.86,19,0,14.97,clear sky
650,Liverpool,GB,53.4106,-2.9779,53.55,80,0,10.36,clear sky
651,Taua,BR,-5.9667,-40.3,90.55,32,73,9.28,broken clouds
652,Steamboat Springs,US,40.485,-106.8317,57.54,16,4,21.0,clear sky
653,Zgierz,PL,51.8556,19.4062,50.25,88,95,5.75,overcast clouds
654,Bundaberg,AU,-24.85,152.35,62.22,92,9,4.0,clear sky
655,Shimoda,JP,34.6667,138.95,54.1,69,13,9.19,few clouds
656,Dalbandin,PK,28.8947,64.4101,69.37,37,17,2.68,few clouds
657,Cheney,US,47.4874,-117.5758,24.82,76,20,9.22,few clouds
658,Huambo,AO,-12.7761,15.7392,72.45,48,55,10.56,broken clouds
659,Senneterre,CA,48.3835,-77.2328,35.62,49,100,12.84,overcast clouds
660,Bud,US,39.447,-86.1758,67.82,42,51,5.46,broken clouds
661,Majene,ID,-3.5403,118.9707,77.95,86,100,2.68,overcast clouds
662,Vwawa,TZ,-9.1167,32.9333,69.73,47,96,3.65,overcast clouds
663,Jiazi,CN,22.8779,116.067,71.19,91,3,10.16,clear sky
664,Mpika,ZM,-11.8343,31.4529,65.97,77,100,5.99,overcast clouds
665,Sorong,ID,-0.8833,131.25,79.25,83,100,2.84,overcast clouds
666,Banff,CA,51.1762,-115.5698,24.76,75,26,0.54,scattered clouds
667,Ascension,US,30.2169,-90.9001,82.08,61,0,6.91,clear sky
668,Garowe,SO,8.4054,48.4845,78.26,68,40,18.72,scattered clouds
669,Sarangani,PH,5.4033,125.4636,82.72,74,92,5.48,overcast clouds
670,Amzya,RU,56.2354,54.3868,34.39,98,100,9.22,overcast clouds
671,Luklukan,PH,14.3254,122.7124,78.33,92,83,7.65,broken clouds
672,Rorvik,NO,64.8621,11.2373,41.11,70,100,12.66,overcast clouds
673,Zhigansk,RU,66.7697,123.3711,-6.23,97,100,12.12,overcast clouds
674,Coahuayana,MX,18.7333,-103.6833,85.53,64,18,3.15,few clouds
675,Krasnokamensk,RU,50.0979,118.0369,17.87,72,100,1.59,overcast clouds
676,Rio Gallegos,AR,-51.6226,-69.2181,57.25,41,75,23.02,light rain
677,Iquique,CL,-20.2208,-70.1431,69.84,64,2,7.0,clear sky
678,Oktyabrskiy,RU,54.4815,53.471,34.03,93,100,12.97,overcast clouds
679,Yining,CN,29.0361,114.5636,62.89,71,0,1.16,clear sky
680,Lakes Entrance,AU,-37.8811,147.981,57.16,85,6,5.32,clear sky
681,Matara,LK,5.9485,80.5353,76.26,91,100,3.42,overcast clouds
682,Awjilah,LY,29.1081,21.2869,69.51,47,8,9.08,clear sky
683,Leshukonskoye,RU,64.8989,45.7622,32.88,97,100,4.79,overcast clouds
684,Conde,BR,-7.2597,-34.9075,85.46,58,75,11.5,broken clouds
685,Angoche,MZ,-16.2325,39.9086,80.67,72,44,20.2,scattered clouds
686,Kontagora,NG,10.3999,5.4695,85.78,27,27,2.33,scattered clouds
687,North Battleford,CA,52.7834,-108.2847,-3.91,84,100,4.61,overcast clouds
688,Turan,VN,16.0678,108.2208,76.98,83,40,0.0,scattered clouds
